Article URL,Claim,Label,Summary,Joke
https://www.politifact.com/factchecks/2020/apr/21/wisconsin-republican-legislative-leaders/no-wisconsin-not-clearly-seeing-decline-covid-case/, Wisconsin is clearly seeing a decline in COVID infections ,barely-true,"There are a lot of ways to slice coronavirus data, but this overreaches
New cases and deaths in the week before this claim were roughly in line with both the preceding week and the averages for the month of April.
Hospitalizations were down from a week prior but flat the week before the claim.
",
https://www.politifact.com/factchecks/2020/apr/21/facebook-posts/herd-immunity-curbed-covid-deaths-no/, Herd immunity is probably why California has far fewer COVID-19 deaths than New York. ,false,"Once a high percentage of people have been infected with a virus or vaccinated — in other words, herd immunity is achieved — spread of the virus can be stopped or greatly slowed.
Despite having a population twice that of New York State, California has experienced only a fraction of the number of COVID-19 deaths.
There’s no evidence herd immunity has limited coronavirus deaths in California, which adopted stay-at-home measures before New York did.
",
https://www.politifact.com/factchecks/2020/apr/21/facebook-posts/no-proof-yet-post-election-surge-coronavirus-cases/, Says Wisconsin’s in-person election has caused a surge in new coronavirus cases ,false,"The claimed surge in cases was based on poor data work.
The upward “trend” treated a dip in new cases due to lower testing as a baseline, rather than the outlier it was.
State health officials say they haven’t yet seen evidence the election changed the trajectory of coronavirus in Wisconsin.
Hospitalizations due to COVID-19 have actually dropped in Wisconsin since April 13 — the date cited in the story.
",
https://www.politifact.com/factchecks/2020/apr/21/facebook-posts/Fact-check-Hospitals-COVID-19-payments/, Hospitals get paid more to list patients as COVID-19. ,half-true,"It’s standard for Medicare to pay a hospital roughly three times as much for a patient who goes on a ventilator, as for one who doesn’t.
Medicare is paying a 20% add-on to its regular hospital payments for the treatment of COVID-19 victims. That’s a result of a federal stimulus law.
The claim’s suggestion is that the number of COVID-19 cases is being padded; but evidence indicates the cases are being undercounted.
",
https://www.politifact.com/factchecks/2020/apr/21/jay-inslee/are-stay-home-orders-laws-jay-inslee-said/, Stay-at-home orders actually are the law of these states. ,mostly-true," Many stay-at-home orders have been issued in the form of executive orders or proclamations, including Inslee’s, making them different from a typical law that is passed by the legislature and signed by the governor.
 However, experts say executive orders, proclamations, and similar orders carry the same weight as legislature-passed laws, because they have been issued under the authority of existing legislature-passed laws.
",
https://www.politifact.com/factchecks/2020/apr/21/facebook-posts/still-going-work-pennsylvania-chances-are-youre-lo/," The poor are, ironically, the most likely to be employed in the industries deemed ‘essential’ while their upper-class peers are freed to bunker down for weeks until the first death wave passes. ",true,"A quarter of Pennsylvania’s essential workers make less than $30,000 annually, and two-thirds make less than the state’s household median of $60,000.
Grocery stores employ one of the largest groups of workers making the lowest wages. There are more than 120,000 grocery store workers in Pennsylvania, the data show, and average annual wages for the sector are about $23,000.
Federal data from a Bureau of Labor Statistics survey on the share of workers who say they’re able to telecommute shows a stark divide among industries and divisions along race and class lines.
",
https://www.politifact.com/factchecks/2020/apr/20/facebook-posts/news-photo-stay-home-protest-was-not-doctored/, News photo from stay-at-home protest was doctored to add Confederate flag. ,pants-fire,"A Milwaukee Journal Sentinel photo showed one protester carrying two flags, including the Confederate flag.
Analyses show the photo was not doctored.
",
https://www.politifact.com/factchecks/2020/apr/20/andrew-cuomo/cuomo-accurately-says-other-countries-reopened-saw/," Go look at other countries that went through exactly this, started to reopen, and then they saw the infection rate go back up again. ",true,"Some countries in Asia that at one time appeared to have had the spread of Covid-19 under control have seen an uptick in cases after a relaxing of social distancing measures or an influx of travelers from elsewhere.
In some places, authorities have had to reimpose social distancing measures to contain a second wave of cases.
",
https://www.politifact.com/factchecks/2020/apr/17/jeff-jackson/why-are-nc-liquor-stores-considered-essential/, NC liquor stores were deemed essential because we have a lot of people who are chemically dependent on alcohol and if we suddenly cut off their access they would go into withdrawal and flood the emergency rooms. ,barely-true,"Liquor stores in North Carolina, known as ABC stores, are considered essential businesses during the coronavirus lockdown.
A Democratic state Senator said the stores are essential because some people are dependant on alcohol and, if they don't get it, they'll go into withdrawal and ""flood"" emergency rooms.
Neither Gov. Roy Cooper, nor his Executive Order or administration, ever specifically mentioned a concern for hospitals as a reason liquor stores are allowed to remain open.
",
https://www.politifact.com/factchecks/2020/apr/17/tweets/michigan-residents-can-still-buy-car-seats/," Per order from @GovWhitmer, people in Michigan are now banned from purchasing a new ba car seat in stores. ",false," Michigan Gov. Gretchen Whitmer’s stay-at-home order does not ban the sale of car seats.
 Initial confusion about the order led to some Michigan Walmart stores mistakenly prohibiting the sale of car seats. 
 Walmart said it clarified the policies for store managers in Michigan.
",
https://www.politifact.com/factchecks/2020/apr/17/phil-mcgraw/dr-phils-faulty-point-about-coronavirus-and-swimmi/," There are 360,000 (deaths) a year from swimming pools. But we don’t shut the country down for that. ",false,"Phil “Dr. Phil” McGraw said there are 360,000 annual deaths in the U.S. from swimming pools. He’s since said he was citing the worldwide number and “misspoke.”
According to the CDC, there were 3,709 U.S. deaths from accidental drowning or submersion in 2017. Not all drowning deaths occur in swimming pools.
Drowning is not infectious or contagious, and deaths from it are spread over time.
",
https://www.politifact.com/factchecks/2020/apr/17/ron-desantis/obesity-top-risk-factor-covid-19-hospitalizations/," Obesity is, like, the No. 1 factor in whether you really get hit hard COVID-19. ",half-true,"Research shows that obesity is a risk factor for COVID-19 hospitalizations.
The research comes with caveats including that the studies are limited in scope and it’s early in the pandemic.
Early research showed that age is the top risk factor.
",
https://www.politifact.com/factchecks/2020/apr/17/gretchen-whitmer/what-1918-flu-pandemic-shows-us-about-social-dista/," During the flu pandemic of 1918, some cities lifted social distancing measures too fast, too soon, and created a second wave of pandemic. ",mostly-true,"Protesters called on Gov. Gretchen Whitmer to relax Michigan’s social distancing requirements.
Whitmer said she will base decisions on how to reopen Michigan on facts and science.
A 2007 study found that amid the 1918 flu pandemic, many cities experienced second waves after ending social distancing.
",
https://www.politifact.com/factchecks/2020/apr/16/facebook-posts/trumps-vegas-hotel-hasnt-made-donations-it-isnt-on/," Says all Vegas hotels but Trump’s have donated food, rooms in COVID response. ",barely-true,"Some Las Vegas hotels have given free hotel rooms to emergency responders working through the coronavirus outbreak.
Trump’s Las Vegas hotel has not. But it is not the only exception.
",
https://www.politifact.com/factchecks/2020/apr/16/donald-trump/donald-trump-falsely-claims-nancy-pelosi-deleted-v/, Says House Speaker Nancy Pelosi deleted a video of her telling people to go to Chinatown. ,false,"Pelosi did tell people on Feb. 24 to go to Chinatown. But there’s no trace of her posting or deleting the video Trump tweeted.
Around this time, there were no reports of community spread of the coronavirus and mass gatherings were not widely cancelled.
",
https://www.politifact.com/factchecks/2020/apr/16/pat-toomey/us-sen-pat-toomey-says-coronavirus-outbreak-has-re/," In a matter of days, and in some cases the moment may even have passed, that we’ve reached the peak of the rate of infections. ",half-true,"U.S. Sen. Pat Toomey wants the president to reopen the economy, and in an interview with Politico, he said he sees clear signs that the country is ready – even as top public health officials studying the coronavirus warn against moving too quickly.
On Monday, states reported at least 1,500 new fatalities, a figure below last week’s running tally of roughly 2,000 deaths every 24 hours. And the number of new cases reported Monday – about 23,000 – was also well below last week’s trend of 30,000 to 50,000 new cases each day.
Models created by a University of Washington global health research center indicate it’s been five days since the use of hospital resources peaked nationwide. But these models don’t account for the sort of relaxation of social distancing rules that Toomey is pushing for.
",
https://www.politifact.com/factchecks/2020/apr/16/facebook-posts/yes-africans-are-being-evicted-china-amid-fear-sec/, Africans living in China now being forced to sleep outside in the cold as Chinese nationals blame them for the rising number of new coronavirus cases in the country. ,true,"Africans in one Chinese city are being evicted amid fear of a second wave of COVID-19 in China and a focus on foreigners.
The evictions are blamed on racism, which the Chinese government denies.
",
https://www.politifact.com/factchecks/2020/apr/16/barack-obama/obama-gops-stance-preexisting-conditions-base-espe/," Republicans have shown themselves willing to cut millions off their health insurance and eliminate preexisting condition protections for millions more, even in the middle of this public health crisis. ",true,"The White House and congressional Republicans have maintained support for a lawsuit that would dismantle the Affordable Care Act ― the law that prohibits charging people more for health coverage because of preexisting conditions and that extended insurance to millions of previously uninsured Americans.
Striking down the ACA would make people even more vulnerable to COVID-19 harm, experts say, citing potential medical and financial damage.
",
https://www.politifact.com/factchecks/2020/apr/15/youtube-videos/no-you-dont-have-pay-back-your-stimulus-check/," The $1,200 coronavirus relief checks this year are just an advance on your next tax return. … Next year, you re automatically going to owe $1,200 come tax season. ",false," The posts misread the law. Even if someone receives a bigger stimulus payment in 2020 than their next tax return says they should have received, they will not owe back the difference, much less the entire amount.
 The easiest way to think about it is that the government is implementing a tax cut for 2020 and giving people an advance on what they would have saved next year.
",
https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/covid-order-doesnt-ban-gardening-or-sale-seeds-and/, Says Michigan COVID-19 order bans gardening and the sale of vegetable seeds and fruit. ,false,"An executive order by Michigan Gov. Gretchen Whitmer does not prohibit gardening or the sale of any particular product.
Stores in Michigan larger than 50,000 square feet must close areas that sell carpet or flooring, furniture and paint, as well as garden centers and plant nurseries.
",
https://www.politifact.com/factchecks/2020/apr/15/kellyanne-conway/kellyanne-conway-misleads-name-covid-19-says-its-n/," This is COVID-19, not COVID-1, folks. And so you would think the people charged with the World Health Organization facts and figures would be on top of that. ",false,"Conway suggested that the World Health Organization should have been on top of the novel coronavirus earlier on because “this is COVID-19, not COVID-1.”
COVID-19 stands for “coronavirus disease 2019” — reflecting the year in which the disease was first identified.
Conway later said on Twitter that she knows why the disease is named as such.
",
https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/facebook-posts-falsely-claim-dr-fauci-has-millions/, Says Dr. Anthony Fauci stands to lose 100 million dollars on Bill Gates ‘vaccine’ for the coronavirus. Because he invested in this vaccine. ,false,"There is no evidence that Dr. Anthony Fauci is personally financially invested in a coronavirus vaccine.
The Gates Foundation has pledged up to $60 million for COVID-19 vaccine development, not $100 million, as the post says. Some of that will go to a group that’s manufacturing a potential vaccine developed by NIAID scientists, but not the agency itself.
While some studies have found that chloroquine and hydroxychloroquine could help alleviate coronavirus symptoms, other studies have found the drugs have no discernible effect.
",
https://www.politifact.com/factchecks/2020/apr/15/lori-lightfoot/has-illinois-fallen-behind-other-states-testing-co/, Illinois lags way behind all of our neighbors and certainly we’re in the bottom tier of states that are doing testing. ,half-true,"Data show that while Illinois’ testing rate for COVID-19 falls below average nationally, the state is outpacing those that surround it.
",
https://www.politifact.com/factchecks/2020/apr/15/afl-cio/widespread-facebook-post-blames-2006-law-us-postal/," The Postal Service is not losing money because of Amazon. It’s losing money because in 2006, the Republican-led Congress passed a law forcing it to prepay its pensions for 75 years, which no other corporation does ... Without this law, the Postal Service would be turning a profit. ",half-true,"The Postal Service has experienced years of financial troubles. Last-mile delivery services it provides for Amazon are not the cause of those problems.
The 2006 Postal Accountability and Enhancement Act required the Postal Service to pre-fund future retiree health benefits, not pensions. The law put a financial strain on the service, which has defaulted on some of the statutorily prescribed payments.
The Postal Service has more financial problems than just the requirements of that law.
",
https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/fact-checking-posts-about-mass-graves-nyc/, Images show COVID-19 victims being buried in mass graves in New York City. ,mostly-true,"Photos and video footage showing dozens of caskets being buried in large trenches on Hart Island in New York City are legitimate.
Not all local COVID-19 victims are being automatically buried there. The site has been used by the city since the 19th century as a public cemetery for unclaimed people and those whose families can’t afford private burials.
",
https://www.politifact.com/factchecks/2020/apr/14/rick-santorum/rick-santorum-said-trump-was-ahead-curve-china-tra/," The president looks like he was ahead of the curve – as you know, he talks about this all the time – on shutting down travel from China. ",barely-true,"Former U.S. Sen. Rick Santorum on Monday defended President Donald Trump’s response to the coronavirus outbreak, saying his January decision to restrict travel from China was “ahead of the curve.”
Santorum’s comments came one day after Anthony Fauci, the nation’s top infectious disease expert, told CNN anchor Jake Tapper that earlier implementation of social-distancing and stay-at-home orders could have saved lives lost to the coronavirus.
Really, Trump wasn’t “ahead of the curve,” as Santorum said. He was following the advice of experts in his own administration – and the actions of the industry directly affected by the move. And about 45 nations restricted travel from China before the United States.
",
https://www.politifact.com/factchecks/2020/apr/14/facebook-posts/too-soon-compare-number-covid-deaths-past-outbreak/," Says the Asian, Hong Kong, swine and bird flus each killed more people than coronavirus. ",false,"Most of the numbers listed in the post are wrong.
Regardless, it’s too soon to compare the number of COVID-19 deaths to deaths from longer-running pandemics.
",
https://www.politifact.com/factchecks/2020/apr/14/candace-owens/covid-19-skeptics-say-theres-overcount-doctors-fie/, Everyone is only dying of coronavirus now. ,false,"Patients who test positive for the coronavirus are likely being included in nationwide death counts.
But doctors say that’s actually an undercount because of a lack of available testing, among other factors.
Coronavirus is more difficult for people with pre-existing heart and lung problems, which could lead to respiratory or cardiac arrest.
",
https://www.politifact.com/factchecks/2020/apr/14/kathy-hochul/hochul-rewrites-history-ventilator-claim/," Gov. Andrew Cuomo was simply saying if we can share 20 percent of your excess, your non-used ventilators, to help people in other parts of the state on a voluntary basis, that would be great. Of course, there was a reaction to that, which was not positive. ",pants-fire,"Cuomo said he would use the National Guard to redeploy unused ventilators and personal protective equipment to hospitals in greatest need.
Some upstate hospital officials and politicians reacted with great concern to this plan.
When the plan changed, hospital executives who had been concerned said they were happy to work with the state on a collaborative, voluntary basis.
",
https://www.politifact.com/factchecks/2020/apr/14/donald-trump/trumps-ridiculous-statement-about-total-authority-/, Says as president he has total authority to re-open states amid the COVID-19 pandemic. ,pants-fire,"Trump claimed that “numerous provisions” of the U.S. Constitution give him the power to open or close state economies, but he didn’t cite any specifically.
Legal experts said that the U.S. Constitution does not give Trump “total” power over the states, even during an emergency such as a pandemic.
States maintain police powers and the authority to set rules related to public health, such as social distancing and business closures.
",
https://www.politifact.com/factchecks/2020/apr/13/deanna-lorraine/tweet-amplified-trump-misleads-faucis-late-februar/, Says of COVID-19 that Dr. Anthony Fauci was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large. ,barely-true," A Trump supporter’s tweet misleadingly portrays advice that Dr. Anthony Fauci gave publicly on Feb. 29.
 On that date, Fauci said rules Americans would come to know as social distancing were not yet warranted. 
 However, just about every other sentence of his remarks was filled with caveats indicating that the situation could change. He did not suggest that there was “nothing to worry about” or that the virus “posed no threat to the public.”
",
https://www.politifact.com/factchecks/2020/apr/13/donald-trump/trumps-false-claim-its-him-not-governors-open-stat/," It is the decision of the President, not governors, to open up the states. ",false,"Reopening businesses, schools and public facilities is a decision with major implications for public health, the economy and education.
Governors have issued their own closures of non-essential businesses without Trump’s direction.
Legal experts say governors have the right to order closures of non-essential businesses and end such closures.
",
https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/ceos-didnt-resign-trade-stock-covid-tip/," Says CEOs got advance notice of COVID, then resigned to dump stock. ",false,"The post listed 14 companies. But only two had CEOs who stepped down from their posts, and left their companies, since the coronavirus first surfaced in China.
CEOs can resign for any number of reasons, including normal succession planning and mandatory retirement ages, or because of board pressure over subpar performance. CEOs and their companies don’t always disclose the factors involved in leadership changes.
We found no evidence that CEOs’ departures were related to the coronavirus or that they sold company stock after receiving advance information about it.
",
https://www.politifact.com/factchecks/2020/apr/13/joe-biden/joe-bidens-claim-about-donald-trumps-slow-travel-r/, 45 nations had already moved to enforce travel restrictions with China before the president moved. ,half-true,"Credible estimates say either 36 or 45 countries moved faster than the U.S. to enact various restrictions on travel from China — from the suspension of visa programs to entry denial.
Experts say Biden is wrong to say that the U.S. travel restriction was slow. It came shortly after the World Health Organization declared a public health emergency and around the same time as other nations’ restrictions.
",
https://www.politifact.com/factchecks/2020/apr/13/bernie-sanders/sanders-coronavirus-relief-effort-congress-fell-sh/, It has been estimated that only 12% of workers in businesses that are likely to stay open during this crisis are receiving paid sick leave benefits as a result of the second coronavirus relief package. ,mostly-true,"Bernie Sanders’ estimate that only 12% of essential workers would qualify for paid sick leave under the congressional coronavirus relief package exposes the chokehold that large-employer exemptions have on these benefits.
Some experts say the limited scope of the rule could jeopardize efforts to slow the spread of the virus that causes COVID-19 if workers who are sick don’t feel they can afford to stay home to recuperate.
",
https://www.politifact.com/factchecks/2020/apr/13/tweets/no-pat-robertson-didnt-say-covid-19-caused-oral-se/," Say televangelist Pat Robertson said some young people are doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladies’ private parts and that’s where I think the (corona)virus came from. ",pants-fire,"The quote mentioned in a viral tweet is from a satire website.
",
https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/doctored-images-coronavirus-post-exploit-boys-suic/, Same little boy died of COVID-19 in three different countries. Still don’t believe the media is #fakenews? ,pants-fire,"Three screenshots using doctored images falsely suggest that there were reports of the same boy’s death in three countries.
The boy pictured in the claim died in 2017 from an apparent suicide.
",
https://www.politifact.com/factchecks/2020/apr/10/facebook-posts/robin-vos-election-protective-gear-was-available-p/, Says Robin Vos wore protective gear that election workers he forced to work … do not have. ,barely-true,"A Facebook post criticized Vos’ access to a mask, gloves and gown while working the polls on Election Day, saying others didn’t have the same protective equipment.
But other poll workers in Burlington wore the same gear.
At the same time, some poll workers across the state only had access to masks and gloves.
",
https://www.politifact.com/factchecks/2020/apr/10/facebook-posts/are-bottling-limitations-liquid-milk-blame-milk-du/, Says fluid milk production limitations mean grocery stores are short on milk even as farmers are dumping it ,half-true,"A Facebook video focuses on bottling limitations for liquid milk to explain the need for milk dumping.
That is a factor, but so is the plunging demand for cheese, butter and other dairy products with restaurants shuttered.
And the types of dairy products needed have changed with people confined to their homes, which factories aren’t immediately able to adapt to.
",
https://www.politifact.com/factchecks/2020/apr/10/ron-desantis/florida-governor-falsely-claims-novel-coronavirus-/," This particular pandemic is one where I don’t think nationwide, there’s been a single fatality under 25. ",pants-fire,"Data compiled by the CDC, multiple states and news organizations all show COVID-19 deaths among young people in the United States.
DeSantis’ office did not respond to a request for comment.
",
https://www.politifact.com/factchecks/2020/apr/09/instagram-posts/government-sneakily-trying-change-encryption-rules/," While all COVID-19 news has been going on, the U.S. Government has been sneakily trying to remove end-to-end encryption which means the government will be able to see all of your messages and listen to all of your calls. ",barely-true," A bill currently being considered by Congress, called the EARN IT Act, would make it easier for law enforcement to demand information from technology companies about certain users of their services. 
 The bill wouldn’t grant unlimited access. Any request would have to be premised on a link to suspected child exploitation.
 Whether the government would try to push past those boundaries in practice is hotly debated between civil libertarians and law enforcement.
",
https://www.politifact.com/factchecks/2020/apr/09/instagram-posts/post-about-bill-gates-work-vaccine-tracking-distor/," Says Bill Gates and other globalists, in collaboration with pharmaceutical companies, are reportedly working to push tracking bracelets and ‘invisible tattoos’ to monitor Americans during an impending lockdown. ",barely-true,"The Bill & Melinda Gates Foundation funded research into invisible ink technology that could accompany vaccines to strengthen vaccination record-keeping in developing countries.
MIT began its research in July 2016, years before the first cases of the novel coronavirus emerged.
There’s no evidence Bill Gates is pushing for tracking bracelets, or that the MIT research has anything to do with “tracking Americans” amid the pandemic.
",
https://www.politifact.com/factchecks/2020/apr/09/tweets/fact-checking-rudy-giulianis-ties-hydroxychloroqui/," Says Rudy Giuliani bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine in early February. ",false,"Novartis is a Swiss pharmaceutical company that manufactures hydroxychloroquine. It has donated 30 million doses to the U.S.
While Novartis paid Giuliani a speaker’s fee in 2006, there is no publicly available evidence that he currently has a financial stake in the company. He has denied having one in press reports.
Financial disclosure documents indicate that Trump does not have a current connection to Novartis.
",
https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/pandemics-covid-havent-hit-exactly-every-100-years/, Says a pandemic occurs exactly every 100 years. ,false,"The post suggests pandemics occur with synchronicity every 100 years, in 1720, 1820, 1920 and 2020.
There wasn’t a pandemic in 1720. The years listed for the next two pandemics are wrong.
Many more pandemics have occurred outside of a neat timeline.
",
https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/viral-post-compares-dates-when-trump-admitted-coro/," The CDC issued its first warning on Jan 8. Trump held campaign rallies on Jan 9, Jan 14, Jan 28, Jan 30, Feb 10, Feb 19, Feb 20, Feb 21, & Feb 28. He golfed on Jan 18, Jan 19, Feb 1, Feb 15, Mar 7, Mar 8. The first time he admitted the coronavirus might be a problem was Mar 13. ",half-true,"Those golf and rally dates are correct
The CDC’s Jan. 8 coronavirus “warning” says the threat to Americans was low and didn’t establish person-to-person transmission
Trump took action against the spread of COVID-19 before March 13
",
https://www.politifact.com/factchecks/2020/apr/09/viral-image/la-county-sheriffs-deputies-arrested-paddle-boarde/," Says a California surfer was alone, in the ocean, when he was arrested for violating the state’s stay-at-home order. ",mostly-true,"Beaches in Los Angeles County are closed to slow the spread of coronavirus.
A paddle boarder in Malibu was arrested because authorities say he violated the state’s stay-at-home order.
The man was also arrested on suspicion of disobeying a lifeguard.
",
https://www.politifact.com/factchecks/2020/apr/08/donald-trump/trump-said-obama-admin-left-him-bare-stockpile-wro/, The Obama administration left Trump with a stockpile with a cupboard that was bare. ,barely-true,"The director of the national stockpile described it as an $8 billion enterprise in November.
While the stockpile had a lot of goods, it didn’t have all the needed supplies for the nationwide 2020 pandemic.
Reports show that N95 masks were depleted as a result of H1N1 in 2009, and experts warned they should be replenished.
Budget figures going back to 2009 show overall funding for the stockpile dropped to its lowest in 2013, to about $477 million. Allocations have grown steadily since then to a 2020 budget of $705 million.
",
https://www.politifact.com/factchecks/2020/apr/08/facebook-posts/only-few-get-unemployment-pay-raise/," Non-essential people get to file for unemployment and make two to three times more than normal, but essential workers still on the job get no pay raise. ",half-true,"Some lower-wage workers collecting unemployment can receive two or three times the amount they were paid on the job.
That’s the result of a $600-per-week federal unemployment bonus that’s available from April through July of 2020 because of the coronavirus outbreak.
The stimulus does not raise pay for people still on the job.
",
https://www.politifact.com/factchecks/2020/apr/08/facebook-posts/no-north-carolina-didnt-shut-down-its-borders-prev/, North Carolina & Virginia State line is closed. Nothing in or out. ,pants-fire,"A Facebook post said North Carolina's border with Virginia was closed.
Some North Carolina local governments have restricted travel.
But NC and Virginia have not blocked travel across the border.
",
https://www.politifact.com/factchecks/2020/apr/08/john-bel-edwards/louisiana-governor-right-there-was-no-suggestion-m/," Says of the coronavirus threat, there was not a single suggestion anyone, a doctor, a scientist, a political figure, that we needed to cancel Mardi Gras. ",true,"The Carnival season in New Orleans kicked off early January and ended Feb. 25.
There were few coronavirus cases in the United States at the time, and health officials then said there was no community spread.
The earliest indication we found from a federal agency saying that large events may need to be canceled came Feb. 26, after Mardi Gras celebrations.
",
https://www.politifact.com/factchecks/2020/apr/07/charlie-kirk/china-spying-you-through-zoom-charlie-kirk-oversta/, The Chinese Communist Party is using Zoom as a way to spy on our citizens. ,barely-true,"Researchers from the University of Toronto concluded April 3 that Zoom was “not suited for secrets” after identifying several security-related issues.
One of the researchers told us they did not look for or find evidence that China has actually used Zoom for spying.
Could China exploit Zoom’s vulnerabilities for surveillance? Probably. But experts said the country probably wouldn’t dedicate resources to spying on ordinary Americans.
",
https://www.politifact.com/factchecks/2020/apr/07/facebook-posts/some-goodwill-employees-have-been-laid-and-furloug/, Says Goodwill used the pandemic to fire all of their employees instead of laying them off. ,false,"More than 96% of Goodwill stores have closed because of state regulations in response to the spread of COVID-19
Goodwill employees have been laid off and furloughed across the country.
In Northern and Central Arizona, a majority of employees at Goodwill stores were laid off.
Other Goodwill operations are ongoing.
",
https://www.politifact.com/factchecks/2020/apr/07/david-lewis/nc-republican-says-pelosi-tried-block-voter-id-abs/, Pelosi tried to block voter ID/absentee ballot protections. ,half-true,"Democrats in the U.S. House proposed a bill that would've expanded absentee-by-mail voting.
A North Carolina legislator tweeted that “Pelosi tried to block voter ID/absentee ballot protections.”
The bill would change NC absentee ballot laws, but his tweet about voter ID is too vague.
",
https://www.politifact.com/factchecks/2020/apr/06/donald-trump/donald-trump-wrong-about-covid-19-testing-airplane/," Now, they’re doing tests on airlines — very strong tests — for getting on, getting off. They’re doing tests on trains — getting on, getting off. ",pants-fire,"The CDC is not testing passengers for COVID-19 as they get on or off airplanes and trains.
The federal government is screening certain passengers at 13 airports.
Screening can include looking for symptoms, but it’s not the same as a test.
",
https://www.politifact.com/factchecks/2020/apr/06/facebook-posts/big-boost-unemployment-checks-no-pay-hike-workers/," Unemployment now pays $24/hour, even if your wages were lower. Why don’t ‘essential’ people forced to still work get $24, too? ",half-true,"The federal stimulus bill in response to the coronavirus outbreak does not specify unemployment payments be made at a rate equivalent to $24 per hour.
A $600-per-week federal boost in unemployment payments means some unemployed workers will receive the equivalent of $24 an hour, but that depends on how much their state pays for basic unemployment benefits.
The stimulus contains no provision to raise pay for people still on the job.
",
https://www.politifact.com/factchecks/2020/apr/06/facebook-posts/fact-checking-viral-pa-facebook-post-coronavirus-s/, The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola. Everyone needs to realize our government is up to something ... ,pants-fire,"A few days after President Donald Trump declared the coronavirus a national emergency and cautioned against gathering in groups, a Facebook post accusing the government of being “up to something” went viral in Pennsylvania.
Any suggestion that the coronavirus isn’t real or that it’s part of a government conspiracy is a ridiculous claim.
The deadly virus is killing Americans right now, and abiding by unprecedented orders to stay home is the best way to halt its spread.
",
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/letting-fever-run-fight-coronavirus-could-be-risky/," Says for otherwise healthy people experiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis … only high temperatures kill a virus, so let your fever run high, but not over 103 or 104 degrees. ",barely-true,"A fever makes it harder for some viruses to survive, but it’s not yet known whether that’s true for the novel coronavirus.
You might not need to treat a fever that’s under 103 degrees. But it depends on age, general health, other symptoms and other factors.
If you have COVID-19 symptoms such as fever, cough and shortness of breath, and think you have been exposed to COVID-19, call your healthcare provider.
",
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/fact-checking-conspiracy-theory-about-5g-and-coron/, Says a 5G LAW PASSED while everyone was distracted with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure. ,barely-true,"President Donald Trump signed a law March 23 that tasks the federal government with securing 5G data networks. It does not explicitly provide for the installation of more cell towers.
While some experts are concerned about the potential health effects of 5G, there is no evidence to support the symptoms listed in the post.
Misinformation about the health effects of 5G can be traced to a 2019 propaganda campaign promoted by Russian state television.
",
https://www.politifact.com/factchecks/2020/apr/03/joe-biden/whats-true-whats-not-bidens-attacks-trump-and-gett/," There was no effort to get American experts into China after it announced the coronavirus, and we had one person in-country (and Trump) pulled him out of the country. ",barely-true,"Top Health and Human Services officials offered to send American experts to China within a week after China revealed a new virus was on the loose.
China resisted American and World Health Organization teams, but eventually allowed a WHO team —that included some Americans — to enter the country.
CDC shrank its China office in 2019, largely driven by a reduction in efforts to control HIV/AIDS.
",
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/no-coronavirus-did-not-cause-death-rate-drop-chica/," In Chicago, Covid-19 actually LOWERED the death rate. ",false,"A Facebook post shared over 2,000 times claimed that COVID-19 lowered the death rate in Chicago.
But an analysis of cases from the Cook County Medical Examiner suggests the opposite.
Deaths in Chicago increased in March 2020 compared to previous years, despite a decline in murders.
",
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/hospital-beds-being-kept-empty-prepare-covid-influ/, Pictures and reports of empty hospitals prove COVID-19 spread is fake crisis for real government planned agendas. ,false,"There are hospitals with significant numbers of empty beds — but not because of a conspiracy that exaggerates the coronavirus outbreak.
Hospitals have canceled non-urgent surgeries and other procedures in an effort to free up bed space for an expected influx of coronavirus patients.
",
https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/dont-let-facebook-post-scare-you-hand-sanitizer-fl/," This lady here applied sanitizer to her hands/forearms & went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer. ",false,"This Facebook post has the ingredients of a hoax. We could not find the original photo through reverse image searching, and we found no news reports about it.
Hand sanitizer is flammable because of its alcohol content. But the fire risks are low when the product is applied properly and given time to dry.
",
